"name","created_date","giai_dac_biet","giai_nhat","giai_nhi","giai_ba_1","giai_ba_2","giai_tu_1","giai_tu_2","giai_tu_3","giai_tu_4","giai_tu_5","giai_tu_6","giai_tu_7","giai_nam","giai_sau_1","giai_sau_2","giai_sau_3","giai_bay","giai_tam"
ThuaThienHue,2007/10/29,14789,08310,63560,88150,39076,94576,21913,89335,52979,00703,13329,06048,1913,8297,3641,0263,805,54
ThuaThienHue,2007/10/22,17188,22157,36887,42480,50546,37087,98396,49531,54797,81194,34294,26423,2185,7524,3566,5445,169,20
ThuaThienHue,2007/10/15,92430,91333,73835,84223,35768,32895,95606,46149,29223,86103,83396,97040,9073,8371,5070,8585,012,88
ThuaThienHue,2007/10/08,60668,24366,87130,97680,32848,67419,85440,13697,50840,08600,02898,55305,9095,1793,4065,4924,348,33
ThuaThienHue,2007/10/01,34738,47016,30663,26929,32526,10765,74156,93937,54337,41931,84711,71441,5704,7262,0475,1301,902,65
ThuaThienHue,2007/09/24,42168,64985,31278,78034,75267,87866,29457,42787,86341,45853,48153,67677,0935,9595,4040,9087,889,21
ThuaThienHue,2007/09/17,53011,73195,57405,97440,81052,16156,25723,21597,78524,57095,30114,42314,0288,5194,1867,2798,632,95
ThuaThienHue,2007/09/10,33046,73817,64084,26410,55282,30140,05167,28904,14863,06783,71344,17738,4366,3243,5501,7935,701,01
ThuaThienHue,2007/08/20,76243,50392,30215,36215,46261,57710,60717,27029,68124,22619,29447,23879,9643,6373,1294,0034,511,69
ThuaThienHue,2007/08/13,56836,74839,15391,48735,82257,60029,72970,48767,71320,32585,95347,08414,9895,9798,4017,6266,554,09
ThuaThienHue,2007/08/06,22519,99236,97120,02606,09701,90425,31947,46054,33359,90803,73786,76367,8861,5877,9357,4716,032,15
ThuaThienHue,2007/06/19,52349,50620,88687,54368,95497,82736,11198,82514,34931,62865,39652,12283,6059,0535,0356,9999,559,96
ThuaThienHue,2007/06/12,09009,19462,26857,72540,23642,40093,76329,85784,84229,81897,39905,05719,5695,3643,6118,2701,311,44
ThuaThienHue,2007/06/05,55323,23012,33113,01178,49792,84239,77100,75946,53772,45322,85209,73404,6840,9085,4240,5644,555,65
ThuaThienHue,2007/05/29,87490,05867,00933,23789,71468,27333,47999,69061,36709,93800,37331,66695,5488,9170,0847,8450,278,54
ThuaThienHue,2007/05/22,84423,99137,64968,54302,38521,63869,85013,98179,64869,27636,28752,57031,5516,7706,0845,0334,019,62
ThuaThienHue,2007/05/15,45100,01641,53076,18703,53576,27009,38403,70723,72341,48206,60793,48816,7879,8991,7327,2496,225,23
ThuaThienHue,2007/05/08,00529,18415,58252,42183,56978,26724,95662,73643,45384,70744,64294,51212,6275,1772,0184,8178,640,83
ThuaThienHue,2007/05/01,78439,00368,24882,83430,33671,70747,20629,54887,49470,63801,78824,59162,6007,8103,6769,1145,128,63
ThuaThienHue,2007/04/24,94106,69734,19874,30310,74773,43259,55114,16603,64112,39983,41698,24297,3984,7308,3193,1238,886,15
ThuaThienHue,2007/04/17,89177,55976,89772,20767,17935,05611,43539,09715,96037,29058,33157,48335,3690,0623,2671,2429,067,-1
ThuaThienHue,2007/04/10,90524,09738,76229,64276,40146,01934,28731,54591,86859,13917,01640,74608,1885,0420,5790,9349,189,56
ThuaThienHue,2007/03/27,85601,83503,66738,75100,37063,61406,43960,43364,38200,23191,99143,12825,5818,9841,9051,4285,209,17
ThuaThienHue,2007/03/20,98444,60324,86426,06230,50920,38640,66018,77731,45296,91927,87714,62525,3350,9048,8339,5262,744,93
ThuaThienHue,2007/03/13,51366,51946,21844,22554,75158,48207,89210,06277,92126,11414,29629,02198,4575,0828,6608,6632,442,00
ThuaThienHue,2007/03/06,56905,52893,21785,26341,46364,43883,02817,46148,73610,58684,05767,65391,1586,7784,6562,2870,864,04
ThuaThienHue,2007/02/27,87883,86026,77984,13179,34031,65525,67396,82155,59909,19618,29896,87958,9440,5960,6065,4016,350,47
ThuaThienHue,2007/02/20,82508,85610,26193,03857,68130,16309,07290,01718,78690,65654,23984,82439,5049,4876,1135,9771,609,63
ThuaThienHue,2007/02/13,64810,53337,15820,03881,31856,23181,22828,97975,17124,51369,15616,52246,2167,2605,1067,8610,740,84
ThuaThienHue,2007/02/06,20013,92118,98175,79952,05577,35565,05809,17094,38339,60605,28639,21459,1055,7729,8192,1475,251,07
ThuaThienHue,2007/01/31,10413,71711,37190,27745,37218,11487,30925,56533,80995,93750,49961,57751,0237,1785,1939,2663,714,75
ThuaThienHue,2007/01/16,36999,66010,40454,29218,05678,41845,49554,42497,28413,79428,63520,21935,5349,9504,6319,6606,802,63
ThuaThienHue,2007/01/02,51850,88019,42477,47976,50993,01705,16853,56567,57605,48899,99504,55128,9182,6349,8291,4462,499,59
